GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,MIN_TOT,PTS_RATE,FGM_RATE,FGA_RATE,3P Made_RATE,3PA_RATE,FTM_RATE,FTA_RATE,OREB_RATE,DREB_RATE,REB_RATE,AST_RATE,STL_RATE,BLK_RATE,TOV_RATE,MIN_CAT_MIN<10,MIN_CAT_MIN<20,MIN_CAT_MIN<30,MIN_CAT_MIN>30,GP_CAT_GP<28,GP_CAT_GP<56,GP_CAT_GP≥56
33,19.5,7.2,2.4,4.8,49.7,0.1,0.3,40.0,2.3,2.7,84.3,1.4,1.9,3.3,1.4,0.6,0.3,0.9,643.5,0.3692307692307692,0.12307692307692308,0.24615384615384617,0.005128205128205128,0.015384615384615385,0.11794871794871793,0.13846153846153847,0.07179487179487179,0.09743589743589742,0.1692307692307692,0.07179487179487179,0.03076923076923077,0.015384615384615385,0.04615384615384615,False,True,False,False,False,True,False
78,22.3,12.8,5.1,8.3,61.3,0.0,0.0,0.0,2.7,4.2,64.2,1.9,3.9,5.9,1.2,0.5,1.1,2.5,1739.4,0.5739910313901345,0.2286995515695067,0.3721973094170404,0.0,0.0,0.1210762331838565,0.1883408071748879,0.08520179372197308,0.1748878923766816,0.2645739910313901,0.05381165919282511,0.02242152466367713,0.04932735426008969,0.11210762331838564,False,False,True,False,False,False,True
82,32.6,12.0,4.3,8.3,52.0,0.0,0.0,0.0,3.4,5.0,67.1,3.5,6.5,10.0,0.9,0.9,1.7,2.0,2673.2000000000003,0.36809815950920244,0.1319018404907975,0.254601226993865,0.0,0.0,0.10429447852760736,0.15337423312883433,0.10736196319018404,0.19938650306748465,0.30674846625766866,0.02760736196319018,0.02760736196319018,0.05214723926380368,0.061349693251533735,False,False,False,True,False,False,True
78,28.7,8.7,3.4,8.1,42.5,0.8,2.1,36.4,1.1,1.5,76.3,0.8,2.4,3.3,2.2,0.7,0.6,1.3,2238.6,0.3031358885017421,0.11846689895470383,0.28222996515679444,0.027874564459930317,0.07317073170731708,0.038327526132404185,0.05226480836236934,0.027874564459930317,0.08362369337979093,0.11498257839721254,0.07665505226480837,0.024390243902439022,0.020905923344947733,0.04529616724738676,False,False,True,False,False,False,True
67,10.3,3.0,1.1,2.6,43.7,0.0,0.0,0.0,0.7,1.1,61.3,1.1,1.8,2.9,0.8,0.3,0.5,0.8,690.1,0.2912621359223301,0.10679611650485436,0.2524271844660194,0.0,0.0,0.06796116504854369,0.10679611650485436,0.10679611650485436,0.17475728155339806,0.2815533980582524,0.07766990291262135,0.029126213592233007,0.04854368932038835,0.07766990291262135,False,True,False,False,False,False,True
60,8.9,2.8,1.0,3.0,33.0,0.0,0.1,0.0,0.9,1.2,73.9,0.5,0.7,1.2,1.3,0.4,0.0,0.6,534.0,0.3146067415730337,0.11235955056179775,0.33707865168539325,0.0,0.011235955056179775,0.10112359550561797,0.1348314606741573,0.056179775280898875,0.07865168539325842,0.1348314606741573,0.14606741573033707,0.0449438202247191,0.0,0.06741573033707865,True,False,False,False,False,False,True
22,6.0,1.5,0.6,1.5,40.6,0.0,0.0,0.0,0.4,0.5,66.7,0.5,1.0,1.5,0.0,0.2,0.1,0.5,132.0,0.25,0.09999999999999999,0.25,0.0,0.0,0.06666666666666667,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.0,0.03333333333333333,0.016666666666666666,0.08333333333333333,True,False,False,False,True,False,False
82,17.7,5.9,2.2,5.2,42.1,0.0,0.1,33.3,1.5,1.9,77.6,1.2,2.7,3.9,0.9,0.4,0.3,1.0,1451.3999999999999,0.33333333333333337,0.12429378531073448,0.29378531073446335,0.0,0.005649717514124295,0.08474576271186442,0.10734463276836158,0.06779661016949153,0.15254237288135594,0.22033898305084748,0.05084745762711865,0.02259887005649718,0.01694915254237288,0.056497175141242945,False,True,False,False,False,False,True
78,17.3,5.0,1.8,4.7,38.4,0.8,2.5,32.8,0.6,0.9,64.4,0.4,1.9,2.4,1.2,0.8,0.2,0.6,1349.4,0.2890173410404624,0.10404624277456648,0.27167630057803466,0.046242774566473986,0.1445086705202312,0.03468208092485549,0.05202312138728324,0.023121387283236993,0.10982658959537571,0.13872832369942195,0.06936416184971098,0.046242774566473986,0.011560693641618497,0.03468208092485549,False,True,False,False,False,False,True
65,27.5,10.1,4.2,8.7,48.7,0.4,1.3,32.9,1.2,1.8,65.0,1.4,3.2,4.7,1.3,0.7,0.8,1.6,1787.5,0.36727272727272725,0.15272727272727274,0.31636363636363635,0.014545454545454545,0.04727272727272727,0.04363636363636364,0.06545454545454546,0.05090909090909091,0.11636363636363636,0.1709090909090909,0.04727272727272727,0.025454545454545455,0.02909090909090909,0.05818181818181818,False,False,True,False,False,False,True
79,29.7,13.8,5.9,14.0,42.5,0.1,0.5,27.0,1.8,2.4,74.6,1.1,2.2,3.3,4.4,1.8,0.3,3.1,2346.2999999999997,0.4646464646464647,0.1986531986531987,0.47138047138047146,0.0033670033670033677,0.016835016835016838,0.06060606060606062,0.08080808080808081,0.03703703703703704,0.07407407407407408,0.11111111111111112,0.14814814814814817,0.06060606060606062,0.010101010101010102,0.10437710437710439,False,False,True,False,False,False,True
75,18.7,6.8,2.8,5.9,47.0,0.0,0.0,0.0,1.2,2.6,47.4,1.4,3.0,4.4,0.5,0.5,0.5,1.9,1402.5,0.36363636363636365,0.1497326203208556,0.3155080213903743,0.0,0.0,0.06417112299465241,0.13903743315508021,0.0748663101604278,0.16042780748663102,0.23529411764705882,0.026737967914438502,0.026737967914438502,0.026737967914438502,0.10160427807486631,False,True,False,False,False,False,True
39,13.0,4.5,1.7,4.0,42.6,0.6,1.7,35.8,0.5,0.7,70.4,0.4,1.3,1.7,1.4,0.5,0.2,0.6,507.0,0.34615384615384615,0.13076923076923078,0.3076923076923077,0.04615384615384615,0.13076923076923078,0.038461538461538464,0.05384615384615384,0.03076923076923077,0.1,0.13076923076923078,0.10769230769230768,0.038461538461538464,0.015384615384615385,0.04615384615384615,False,True,False,False,False,True,False
48,8.2,2.1,0.9,2.4,38.1,0.1,0.5,17.4,0.2,0.3,56.3,0.1,0.9,0.9,1.3,0.2,0.1,0.7,393.59999999999997,0.2560975609756098,0.10975609756097562,0.2926829268292683,0.012195121951219514,0.06097560975609757,0.02439024390243903,0.036585365853658534,0.012195121951219514,0.10975609756097562,0.10975609756097562,0.1585365853658537,0.02439024390243903,0.012195121951219514,0.08536585365853658,True,False,False,False,False,True,False
81,21.4,7.7,2.7,5.2,50.8,0.0,0.0,0.0,2.4,3.7,64.2,2.3,3.9,6.2,0.7,0.6,1.0,1.3,1733.3999999999999,0.3598130841121496,0.12616822429906543,0.24299065420560748,0.0,0.0,0.11214953271028039,0.17289719626168226,0.10747663551401869,0.1822429906542056,0.28971962616822433,0.03271028037383177,0.028037383177570097,0.04672897196261683,0.06074766355140187,False,False,True,False,False,False,True
69,17.5,5.5,2.2,4.0,54.5,0.0,0.1,42.9,1.0,1.3,80.9,1.2,2.5,3.7,0.5,0.2,0.6,0.7,1207.5,0.3142857142857143,0.12571428571428572,0.22857142857142856,0.0,0.005714285714285714,0.05714285714285714,0.07428571428571429,0.06857142857142857,0.14285714285714285,0.21142857142857144,0.02857142857142857,0.011428571428571429,0.03428571428571429,0.04,False,True,False,False,False,False,True
65,21.2,6.3,1.9,5.4,35.2,0.8,2.4,31.4,1.8,3.0,59.1,0.8,2.3,3.0,1.2,0.6,1.1,1.3,1378.0,0.2971698113207547,0.08962264150943396,0.25471698113207547,0.03773584905660377,0.11320754716981132,0.08490566037735849,0.14150943396226415,0.03773584905660377,0.10849056603773585,0.14150943396226415,0.05660377358490566,0.02830188679245283,0.05188679245283019,0.06132075471698113,False,False,True,False,False,False,True
36,8.3,3.2,1.5,3.4,44.6,0.0,0.0,0.0,0.2,0.3,66.7,0.6,1.1,1.6,0.2,0.1,0.4,0.4,298.8,0.3855421686746988,0.18072289156626506,0.4096385542168674,0.0,0.0,0.024096385542168676,0.03614457831325301,0.07228915662650602,0.13253012048192772,0.1927710843373494,0.024096385542168676,0.012048192771084338,0.04819277108433735,0.04819277108433735,True,False,False,False,False,True,False
82,20.9,5.7,2.4,5.5,44.3,0.0,0.3,11.5,0.8,1.2,67.3,0.6,1.5,2.1,2.9,1.2,0.3,1.4,1713.8,0.27272727272727276,0.11483253588516745,0.2631578947368421,0.0,0.014354066985645932,0.038277511961722493,0.057416267942583726,0.028708133971291863,0.07177033492822966,0.10047846889952154,0.13875598086124402,0.057416267942583726,0.014354066985645932,0.06698564593301436,False,False,True,False,False,False,True
51,17.5,5.8,2.5,5.7,44.7,0.1,0.4,15.0,0.7,0.8,87.2,0.2,1.2,1.3,3.3,0.7,0.1,1.2,892.5,0.33142857142857146,0.14285714285714285,0.3257142857142857,0.005714285714285715,0.02285714285714286,0.039999999999999994,0.04571428571428572,0.01142857142857143,0.06857142857142856,0.07428571428571429,0.18857142857142856,0.039999999999999994,0.005714285714285715,0.06857142857142856,False,True,False,False,False,True,False
41,9.9,2.9,1.0,2.7,37.5,0.3,1.2,28.0,0.5,0.7,72.4,0.2,0.7,0.9,0.6,0.4,0.1,0.5,405.90000000000003,0.2929292929292929,0.10101010101010101,0.2727272727272727,0.030303030303030297,0.12121212121212119,0.050505050505050504,0.0707070707070707,0.020202020202020204,0.0707070707070707,0.0909090909090909,0.060606060606060594,0.04040404040404041,0.010101010101010102,0.050505050505050504,True,False,False,False,False,True,False
76,14.6,4.5,1.9,4.1,45.5,0.1,0.2,28.6,0.7,1.1,65.9,1.0,2.0,3.0,0.3,0.3,0.7,0.6,1109.6,0.3082191780821918,0.13013698630136988,0.2808219178082192,0.006849315068493152,0.013698630136986304,0.04794520547945205,0.07534246575342467,0.06849315068493152,0.13698630136986303,0.20547945205479454,0.020547945205479454,0.020547945205479454,0.04794520547945205,0.04109589041095891,False,True,False,False,False,False,True
70,20.6,6.4,2.3,4.9,46.1,0.0,0.0,0.0,1.9,2.6,74.0,2.0,2.3,4.2,0.8,0.4,0.3,0.8,1442.0,0.3106796116504854,0.11165048543689321,0.23786407766990292,0.0,0.0,0.09223300970873786,0.1262135922330097,0.0970873786407767,0.11165048543689321,0.20388349514563106,0.038834951456310676,0.019417475728155338,0.014563106796116505,0.038834951456310676,False,False,True,False,False,False,True
79,25.9,11.4,4.6,9.8,46.5,0.0,0.1,0.0,2.3,3.6,64.5,2.4,3.6,6.0,0.6,0.5,1.3,1.9,2046.1,0.44015444015444016,0.1776061776061776,0.3783783783783784,0.0,0.0038610038610038615,0.0888030888030888,0.13899613899613902,0.09266409266409266,0.13899613899613902,0.23166023166023167,0.023166023166023165,0.019305019305019305,0.0501930501930502,0.07335907335907337,False,False,True,False,False,False,True
55,14.7,3.5,1.3,3.4,38.1,0.3,0.9,31.4,0.6,0.9,70.0,0.2,0.9,1.1,3.2,0.7,0.0,1.8,808.5,0.23809523809523808,0.08843537414965986,0.23129251700680273,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.061224489795918366,0.013605442176870748,0.061224489795918366,0.07482993197278913,0.21768707482993196,0.047619047619047616,0.0,0.12244897959183673,False,True,False,False,False,True,False
80,36.2,17.5,6.6,14.3,46.2,2.1,4.8,43.7,2.2,2.5,88.5,0.6,3.9,4.5,5.9,1.9,0.2,3.0,2896.0,0.48342541436464087,0.18232044198895028,0.39502762430939226,0.058011049723756904,0.13259668508287292,0.06077348066298342,0.06906077348066299,0.016574585635359115,0.10773480662983426,0.12430939226519337,0.16298342541436464,0.052486187845303865,0.0055248618784530384,0.08287292817679558,False,False,False,True,False,False,True
79,25.6,9.4,3.6,8.6,41.9,0.5,1.5,31.1,1.7,2.2,77.8,1.7,3.4,5.1,1.6,0.7,0.6,1.1,2022.4,0.3671875,0.140625,0.3359375,0.01953125,0.05859375,0.06640624999999999,0.0859375,0.06640624999999999,0.13281249999999997,0.19921874999999997,0.0625,0.027343749999999997,0.023437499999999997,0.04296875,False,False,True,False,False,False,True
55,12.4,4.8,1.7,3.7,46.6,0.0,0.0,0.0,1.3,1.9,68.0,1.2,1.8,3.0,0.3,0.2,0.4,0.8,682.0,0.3870967741935484,0.13709677419354838,0.29838709677419356,0.0,0.0,0.10483870967741936,0.1532258064516129,0.0967741935483871,0.14516129032258066,0.24193548387096775,0.024193548387096774,0.016129032258064516,0.03225806451612903,0.06451612903225806,False,True,False,False,False,True,False
57,7.6,3.2,1.0,2.8,36.4,0.0,0.1,25.0,1.1,1.2,92.9,0.2,0.6,0.8,1.2,0.3,0.1,0.9,433.2,0.4210526315789474,0.13157894736842105,0.3684210526315789,0.0,0.013157894736842106,0.14473684210526316,0.15789473684210525,0.026315789473684213,0.07894736842105263,0.10526315789473685,0.15789473684210525,0.039473684210526314,0.013157894736842106,0.11842105263157895,True,False,False,False,False,False,True
82,18.2,7.8,3.4,6.0,55.6,0.0,0.0,0.0,1.1,2.0,54.7,2.4,4.0,6.4,0.8,0.6,0.5,1.4,1492.3999999999999,0.4285714285714286,0.18681318681318684,0.3296703296703297,0.0,0.0,0.06043956043956045,0.1098901098901099,0.13186813186813187,0.2197802197802198,0.35164835164835173,0.043956043956043966,0.03296703296703297,0.027472527472527476,0.07692307692307693,False,True,False,False,False,False,True
57,10.4,3.1,1.3,3.2,41.7,0.0,0.1,20.0,0.5,0.8,56.5,1.1,1.7,2.9,0.3,0.3,0.3,0.4,592.8000000000001,0.2980769230769231,0.125,0.30769230769230765,0.0,0.009615384615384614,0.04807692307692307,0.07692307692307691,0.10576923076923077,0.16346153846153844,0.2788461538461538,0.02884615384615384,0.02884615384615384,0.02884615384615384,0.03846153846153846,False,True,False,False,False,False,True
79,19.3,6.7,2.7,5.9,45.7,0.0,0.1,11.1,1.3,2.2,59.7,1.1,2.5,3.6,2.6,1.3,0.6,2.0,1524.7,0.3471502590673575,0.13989637305699482,0.305699481865285,0.0,0.0051813471502590676,0.06735751295336788,0.11398963730569948,0.05699481865284974,0.12953367875647667,0.18652849740932645,0.13471502590673576,0.06735751295336788,0.031088082901554404,0.10362694300518134,False,True,False,False,False,False,True
81,33.1,17.2,6.8,13.0,52.5,0.0,0.0,0.0,3.5,5.7,62.0,2.6,4.3,6.9,1.8,0.7,0.6,2.7,2681.1,0.5196374622356495,0.20543806646525678,0.39274924471299094,0.0,0.0,0.10574018126888218,0.17220543806646527,0.07854984894259819,0.1299093655589124,0.20845921450151056,0.05438066465256798,0.021148036253776436,0.01812688821752266,0.08157099697885198,False,False,False,True,False,False,True
76,15.4,5.7,2.1,4.8,42.9,0.6,1.7,33.6,1.0,1.4,75.7,0.4,1.0,1.3,2.2,1.0,0.3,1.1,1170.4,0.3701298701298701,0.13636363636363635,0.3116883116883117,0.03896103896103896,0.11038961038961037,0.06493506493506493,0.0909090909090909,0.025974025974025972,0.06493506493506493,0.0844155844155844,0.14285714285714285,0.06493506493506493,0.01948051948051948,0.07142857142857142,False,True,False,False,False,False,True
46,12.8,3.9,1.7,2.9,59.1,0.0,0.0,100.0,0.5,1.0,48.9,1.2,2.1,3.3,0.5,0.2,0.6,0.5,588.8000000000001,0.3046875,0.1328125,0.22656249999999997,0.0,0.0,0.03906249999999999,0.07812499999999999,0.09374999999999999,0.1640625,0.25781249999999994,0.03906249999999999,0.015625,0.04687499999999999,0.03906249999999999,False,True,False,False,False,True,False
50,9.3,4.5,1.9,4.2,45.8,0.1,0.4,15.8,0.6,0.7,84.8,0.4,0.9,1.3,0.7,0.2,0.0,1.0,465.00000000000006,0.48387096774193544,0.2043010752688172,0.4516129032258064,0.01075268817204301,0.04301075268817204,0.06451612903225806,0.07526881720430106,0.04301075268817204,0.09677419354838708,0.13978494623655913,0.07526881720430106,0.02150537634408602,0.0,0.1075268817204301,True,False,False,False,False,True,False
61,18.6,7.6,2.8,7.3,38.6,1.3,3.5,36.1,0.7,0.8,83.3,0.3,0.9,1.2,1.8,0.5,0.1,1.1,1134.6000000000001,0.4086021505376343,0.15053763440860213,0.3924731182795699,0.06989247311827956,0.18817204301075266,0.03763440860215053,0.04301075268817204,0.016129032258064516,0.04838709677419354,0.06451612903225806,0.09677419354838708,0.026881720430107524,0.005376344086021505,0.05913978494623656,False,True,False,False,False,False,True
82,23.4,12.8,5.0,8.4,60.0,0.0,0.0,0.0,2.8,4.5,62.0,2.3,4.5,6.8,1.4,0.4,0.5,2.3,1918.8,0.5470085470085471,0.2136752136752137,0.35897435897435903,0.0,0.0,0.11965811965811966,0.19230769230769232,0.09829059829059829,0.19230769230769232,0.2905982905982906,0.05982905982905983,0.017094017094017096,0.021367521367521368,0.09829059829059829,False,False,True,False,False,False,True
61,29.6,12.0,4.9,10.7,45.4,0.7,2.0,32.0,1.6,2.1,74.8,1.3,1.8,3.1,4.6,1.0,0.3,2.5,1805.6000000000001,0.4054054054054054,0.16554054054054054,0.3614864864864864,0.023648648648648643,0.06756756756756756,0.05405405405405406,0.07094594594594594,0.043918918918918914,0.06081081081081081,0.10472972972972971,0.15540540540540537,0.03378378378378378,0.010135135135135134,0.08445945945945946,False,False,True,False,False,False,True
63,17.2,5.3,2.2,4.7,46.1,0.0,0.0,0.0,1.0,1.7,58.3,1.5,3.2,4.7,1.0,0.3,1.3,0.9,1083.6,0.3081395348837209,0.12790697674418608,0.2732558139534884,0.0,0.0,0.058139534883720936,0.09883720930232559,0.0872093023255814,0.186046511627907,0.2732558139534884,0.058139534883720936,0.01744186046511628,0.07558139534883722,0.05232558139534885,False,True,False,False,False,False,True
42,10.4,3.3,1.3,2.8,44.9,0.5,1.1,42.6,0.3,0.4,64.7,0.1,1.0,1.1,0.6,0.2,0.3,0.5,436.8,0.3173076923076923,0.125,0.2692307692307692,0.04807692307692307,0.10576923076923077,0.028846153846153844,0.038461538461538464,0.009615384615384616,0.09615384615384615,0.10576923076923077,0.05769230769230769,0.019230769230769232,0.028846153846153844,0.04807692307692307,False,True,False,False,False,True,False
69,13.3,5.1,2.0,4.3,46.4,0.4,1.4,30.5,0.7,0.8,82.1,0.5,2.0,2.5,0.5,0.4,0.4,0.7,917.7,0.38345864661654133,0.15037593984962405,0.3233082706766917,0.03007518796992481,0.10526315789473684,0.05263157894736842,0.06015037593984962,0.03759398496240601,0.15037593984962405,0.18796992481203006,0.03759398496240601,0.03007518796992481,0.03007518796992481,0.05263157894736842,False,True,False,False,False,False,True
80,28.2,13.2,4.9,12.0,41.0,1.6,4.6,35.1,1.8,2.4,73.7,0.6,2.8,3.4,3.3,1.2,0.2,2.5,2256.0,0.46808510638297873,0.17375886524822695,0.425531914893617,0.05673758865248227,0.16312056737588654,0.06382978723404255,0.0851063829787234,0.02127659574468085,0.09929078014184398,0.12056737588652482,0.11702127659574468,0.0425531914893617,0.0070921985815602835,0.08865248226950355,False,False,True,False,False,False,True
45,6.2,2.6,1.0,2.4,41.5,0.0,0.0,0.0,0.6,1.0,63.0,1.1,1.6,2.6,0.2,0.2,0.5,0.5,279.0,0.41935483870967744,0.16129032258064516,0.3870967741935484,0.0,0.0,0.0967741935483871,0.16129032258064516,0.17741935483870971,0.25806451612903225,0.41935483870967744,0.03225806451612903,0.03225806451612903,0.08064516129032258,0.08064516129032258,True,False,False,False,False,True,False
26,10.3,4.1,1.8,3.2,56.1,0.0,0.1,0.0,0.6,0.8,68.2,1.3,2.1,3.4,0.4,0.3,0.4,0.5,267.8,0.3980582524271844,0.17475728155339806,0.3106796116504854,0.0,0.009708737864077669,0.058252427184466014,0.07766990291262135,0.1262135922330097,0.20388349514563106,0.33009708737864074,0.038834951456310676,0.029126213592233007,0.038834951456310676,0.04854368932038835,False,True,False,False,True,False,False
73,17.6,6.9,3.0,6.7,44.5,0.1,0.5,24.3,0.9,1.0,88.9,0.3,0.9,1.2,3.3,0.4,0.0,1.1,1284.8000000000002,0.39204545454545453,0.17045454545454544,0.3806818181818181,0.005681818181818182,0.028409090909090905,0.05113636363636363,0.05681818181818181,0.01704545454545454,0.05113636363636363,0.06818181818181816,0.18749999999999994,0.022727272727272728,0.0,0.0625,False,True,False,False,False,False,True
42,7.9,4.0,1.8,4.1,43.0,0.0,0.2,10.0,0.5,0.7,69.0,0.5,0.8,1.3,0.5,0.3,0.1,0.5,331.8,0.5063291139240507,0.2278481012658228,0.5189873417721519,0.0,0.02531645569620253,0.06329113924050633,0.08860759493670885,0.06329113924050633,0.10126582278481013,0.16455696202531644,0.06329113924050633,0.03797468354430379,0.012658227848101266,0.06329113924050633,True,False,False,False,False,True,False
37,8.3,3.5,1.4,2.8,49.0,0.0,0.0,0.0,0.8,1.2,67.4,0.5,0.7,1.3,0.5,0.5,0.2,0.5,307.1,0.4216867469879518,0.1686746987951807,0.3373493975903614,0.0,0.0,0.09638554216867469,0.14457831325301204,0.06024096385542168,0.08433734939759036,0.1566265060240964,0.06024096385542168,0.06024096385542168,0.024096385542168672,0.06024096385542168,True,False,False,False,False,True,False
76,18.2,6.6,2.5,5.9,42.4,0.8,2.1,39.5,0.8,0.9,87.1,0.4,1.7,2.1,1.0,0.3,0.1,1.0,1383.2,0.3626373626373626,0.13736263736263735,0.3241758241758242,0.04395604395604396,0.11538461538461538,0.04395604395604396,0.049450549450549455,0.02197802197802198,0.0934065934065934,0.11538461538461538,0.054945054945054944,0.016483516483516484,0.005494505494505495,0.054945054945054944,False,True,False,False,False,False,True
77,12.4,6.1,2.3,4.8,47.8,0.0,0.0,0.0,1.5,2.4,64.6,1.2,1.4,2.7,0.8,0.6,0.4,0.9,954.8000000000001,0.4919354838709677,0.1854838709677419,0.3870967741935483,0.0,0.0,0.12096774193548386,0.19354838709677416,0.09677419354838708,0.1129032258064516,0.21774193548387097,0.06451612903225806,0.04838709677419354,0.03225806451612903,0.07258064516129031,False,True,False,False,False,False,True
66,16.7,6.2,2.1,5.1,40.2,0.6,1.8,32.2,1.5,1.8,83.1,0.4,1.4,1.8,2.5,0.7,0.2,2.0,1102.2,0.3712574850299401,0.12574850299401197,0.3053892215568862,0.03592814371257485,0.10778443113772454,0.08982035928143713,0.10778443113772454,0.023952095808383235,0.08383233532934131,0.10778443113772454,0.1497005988023952,0.041916167664670656,0.011976047904191617,0.11976047904191617,False,True,False,False,False,False,True
52,10.1,3.2,1.5,3.5,42.0,0.0,0.0,0.0,0.3,0.5,57.1,0.8,1.7,2.5,0.3,0.1,0.6,0.4,525.1999999999999,0.3168316831683169,0.14851485148514854,0.34653465346534656,0.0,0.0,0.029702970297029705,0.049504950495049514,0.07920792079207922,0.16831683168316833,0.24752475247524755,0.029702970297029705,0.009900990099009903,0.05940594059405941,0.03960396039603961,False,True,False,False,False,True,False
58,10.6,4.6,1.7,4.3,38.4,0.4,1.3,30.1,0.9,1.3,64.9,0.6,0.5,1.1,1.0,0.2,0.1,0.9,614.8,0.43396226415094336,0.16037735849056603,0.40566037735849053,0.03773584905660378,0.12264150943396228,0.0849056603773585,0.12264150943396228,0.05660377358490566,0.04716981132075472,0.1037735849056604,0.09433962264150944,0.01886792452830189,0.009433962264150945,0.0849056603773585,False,True,False,False,False,False,True
71,27.8,5.3,2.0,4.2,47.5,0.0,0.1,0.0,1.2,2.0,61.7,1.4,3.2,4.7,8.2,1.8,0.6,2.2,1973.8,0.1906474820143885,0.07194244604316546,0.1510791366906475,0.0,0.0035971223021582736,0.04316546762589928,0.07194244604316546,0.050359712230215826,0.11510791366906475,0.16906474820143885,0.2949640287769784,0.06474820143884892,0.02158273381294964,0.07913669064748202,False,False,True,False,False,False,True
52,15.4,4.5,1.8,3.6,49.5,0.0,0.0,0.0,1.0,1.4,70.3,1.2,2.1,3.3,0.3,0.2,0.6,1.0,800.8000000000001,0.2922077922077922,0.11688311688311688,0.23376623376623376,0.0,0.0,0.06493506493506493,0.0909090909090909,0.07792207792207792,0.13636363636363635,0.21428571428571427,0.01948051948051948,0.012987012987012986,0.03896103896103896,0.06493506493506493,False,True,False,False,False,True,False
58,11.8,2.3,1.0,2.6,38.5,0.2,0.4,41.7,0.2,0.3,50.0,0.3,1.1,1.3,0.8,0.5,0.1,0.5,684.4000000000001,0.1949152542372881,0.08474576271186439,0.22033898305084745,0.01694915254237288,0.03389830508474576,0.01694915254237288,0.025423728813559317,0.025423728813559317,0.09322033898305083,0.11016949152542373,0.06779661016949153,0.042372881355932195,0.00847457627118644,0.042372881355932195,False,True,False,False,False,False,True
34,8.6,3.5,1.4,3.7,39.2,0.4,1.4,31.9,0.2,0.3,54.5,0.4,0.4,0.8,0.6,0.3,0.2,0.8,292.4,0.40697674418604657,0.1627906976744186,0.430232558139535,0.04651162790697675,0.1627906976744186,0.023255813953488375,0.03488372093023256,0.04651162790697675,0.04651162790697675,0.0930232558139535,0.06976744186046512,0.03488372093023256,0.023255813953488375,0.0930232558139535,True,False,False,False,False,True,False
21,4.1,2.2,0.9,2.3,37.5,0.0,0.2,25.0,0.4,0.6,69.2,0.6,0.5,1.1,0.0,0.1,0.4,0.3,86.1,0.5365853658536586,0.21951219512195125,0.5609756097560976,0.0,0.04878048780487806,0.09756097560975611,0.14634146341463417,0.14634146341463417,0.12195121951219513,0.2682926829268293,0.0,0.02439024390243903,0.09756097560975611,0.07317073170731708,True,False,False,False,True,False,False
79,33.8,11.7,4.2,10.8,38.5,0.9,3.3,27.2,2.4,3.5,69.8,1.9,3.5,5.4,7.7,1.9,0.3,3.2,2670.2,0.34615384615384615,0.12426035502958581,0.31952662721893493,0.026627218934911247,0.09763313609467456,0.07100591715976332,0.10355029585798817,0.05621301775147929,0.10355029585798817,0.15976331360946747,0.22781065088757402,0.05621301775147929,0.008875739644970414,0.09467455621301776,False,False,False,True,False,False,True
57,11.2,4.1,1.8,3.5,51.3,0.0,0.0,0.0,0.5,0.8,66.7,1.1,2.5,3.7,0.9,0.2,0.5,0.7,638.4,0.36607142857142855,0.16071428571428573,0.3125,0.0,0.0,0.044642857142857144,0.07142857142857144,0.09821428571428573,0.22321428571428573,0.3303571428571429,0.08035714285714286,0.01785714285714286,0.044642857142857144,0.0625,False,True,False,False,False,False,True
41,6.6,1.9,0.7,1.9,36.7,0.0,0.0,0.0,0.5,0.7,66.7,0.6,1.1,1.7,0.5,0.1,0.3,0.6,270.59999999999997,0.2878787878787879,0.10606060606060608,0.2878787878787879,0.0,0.0,0.07575757575757577,0.10606060606060608,0.09090909090909091,0.16666666666666669,0.2575757575757576,0.07575757575757577,0.015151515151515155,0.045454545454545456,0.09090909090909091,True,False,False,False,False,True,False
15,11.0,5.4,1.8,4.1,43.5,0.3,0.6,44.4,1.5,2.0,76.7,0.1,1.1,1.3,1.9,0.4,0.2,0.7,165.0,0.4909090909090909,0.16363636363636364,0.3727272727272727,0.02727272727272727,0.05454545454545454,0.13636363636363635,0.18181818181818182,0.00909090909090909,0.1,0.11818181818181818,0.17272727272727273,0.03636363636363636,0.01818181818181818,0.06363636363636363,False,True,False,False,True,False,False
75,18.7,7.5,3.1,6.7,46.7,0.0,0.0,33.3,1.3,1.9,67.6,2.4,4.7,7.1,0.7,0.8,1.1,1.4,1402.5,0.40106951871657753,0.1657754010695187,0.3582887700534759,0.0,0.0,0.06951871657754011,0.10160427807486631,0.12834224598930483,0.25133689839572193,0.37967914438502676,0.0374331550802139,0.0427807486631016,0.058823529411764705,0.0748663101604278,False,True,False,False,False,False,True
82,24.2,11.7,4.6,9.2,50.1,0.0,0.1,20.0,2.4,4.0,60.4,2.0,4.3,6.3,1.0,0.7,1.5,1.7,1984.3999999999999,0.4834710743801653,0.19008264462809918,0.38016528925619836,0.0,0.004132231404958679,0.09917355371900827,0.1652892561983471,0.08264462809917356,0.17768595041322313,0.2603305785123967,0.04132231404958678,0.028925619834710745,0.06198347107438017,0.07024793388429752,False,False,True,False,False,False,True
